system,objective,threshold,n_children_test,n_clips_test,f1_child_ci_low,f1_child_ci_high,balanced_acc_child_ci_low,balanced_acc_child_ci_high,mcc_child_ci_low,mcc_child_ci_high,auroc_child_ci_low,auroc_child_ci_high,auprc_child_ci_low,auprc_child_ci_high
mil/mil_results/seg_mil/babar_vtc_mean,youden,0.7412790060043335,109,441,0.782297393706644,0.8462789896729955,0.6671013281794932,0.756746242878005,0.29567610039658815,0.46774364020328496,0.7478160159676284,0.8403617737121337,0.8782268057185907,0.940637478603427
mil/mil_results/seg_mil/babar_vtc_noisy_or,f1,0.0,109,441,0.8304261235001132,0.8912549874642707,0.5,0.5,0.0,0.0,0.23258711817884378,0.36737647766410914,0.5812018273745264,0.6971263557701569
mil/mil_results/seg_mil/babar_vtc_noisy_or,balanced_acc,0.0,109,441,0.8304261235001132,0.8912549874642707,0.5,0.5,0.0,0.0,0.23258711817884378,0.36737647766410914,0.5812018273745264,0.6971263557701569
mil/mil_results/seg_mil/babar_vtc_noisy_or,youden,0.0,109,441,0.8304261235001132,0.8912549874642707,0.5,0.5,0.0,0.0,0.23258711817884378,0.36737647766410914,0.5812018273745264,0.6971263557701569
mil/mil_results/seg_mil/babar_vtc_top_k,f1,0.5056006908416748,109,441,0.8480089943102292,0.9078313002310545,0.5814383366665213,0.6723768264719361,0.2489677577956501,0.48271073131479036,0.7464842273775131,0.8276789792838857,0.8816692763922717,0.9392330627554206
mil/mil_results/seg_mil/babar_vtc_top_k,balanced_acc,0.7089646458625793,109,441,0.7985736544454276,0.8558698910567945,0.647076710304147,0.733742349268272,0.2739678125057018,0.4469968433842949,0.7464842273775131,0.8276789792838857,0.8816692763922717,0.9392330627554206
mil/mil_results/seg_mil/babar_vtc_top_k,youden,0.7089646458625793,109,441,0.7985736544454276,0.8558698910567945,0.647076710304147,0.733742349268272,0.2739678125057018,0.4469968433842949,0.7464842273775131,0.8276789792838857,0.8816692763922717,0.9392330627554206
mil/mil_results/seg_mil/babar_vtc_transformer,f1,0.4066312313079834,109,441,0.8157786490907342,0.8868723631697744,0.6306871437541762,0.7410887945612631,0.2686131199289263,0.49134630439016513,0.6783681572919541,0.8039297624740953,0.8443423689890442,0.9249325748430378
mil/mil_results/seg_mil/babar_vtc_transformer,balanced_acc,0.5814041495323181,109,441,0.7661433566433566,0.8505088699753897,0.6468863038881721,0.7514096655234505,0.26790449094849134,0.45947965694409765,0.6783681572919541,0.8039297624740953,0.8443423689890442,0.9249325748430378
mil/mil_results/seg_mil/babar_vtc_transformer,youden,0.5814041495323181,109,441,0.7661433566433566,0.8505088699753897,0.6468863038881721,0.7514096655234505,0.26790449094849134,0.45947965694409765,0.6783681572919541,0.8039297624740953,0.8443423689890442,0.9249325748430378
mil/mil_results/seg_mil/pyannote_attention,f1,0.7353252172470093,109,441,0.8419570482803165,0.9009034859823956,0.5591742636746143,0.6557271004100726,0.1945037629001634,0.42324738110313637,0.6220468410805171,0.7517402599502854,0.8064485564164536,0.8959531586847234
mil/mil_results/seg_mil/pyannote_attention,balanced_acc,0.8933522701263428,109,441,0.7342254626071159,0.813237389569678,0.5898539146780379,0.7122583550268579,0.1625005549324152,0.37375889792079114,0.6220468410805171,0.7517402599502854,0.8064485564164536,0.8959531586847234
mil/mil_results/seg_mil/pyannote_attention,youden,0.8933522701263428,109,441,0.7342254626071159,0.813237389569678,0.5898539146780379,0.7122583550268579,0.1625005549324152,0.37375889792079114,0.6220468410805171,0.7517402599502854,0.8064485564164536,0.8959531586847234
mil/mil_results/seg_mil/pyannote_auto_pool,f1,0.6629236340522766,109,441,0.8371219032183376,0.8974720417320337,0.5671419115539358,0.6667058313757234,0.19303637764829598,0.42470206460419724,0.5295131459042791,0.6742480707042563,0.730978495212744,0.8558383682390894
mil/mil_results/seg_mil/pyannote_auto_pool,balanced_acc,0.706203818321228,109,441,0.7628470169677066,0.8379636987074851,0.5355752091641428,0.6468989499107882,0.07331797437553014,0.29019595656618563,0.5295131459042791,0.6742480707042563,0.730978495212744,0.8558383682390894
mil/mil_results/seg_mil/pyannote_auto_pool,youden,0.706203818321228,109,441,0.7628470169677066,0.8379636987074851,0.5355752091641428,0.6468989499107882,0.07331797437553014,0.29019595656618563,0.5295131459042791,0.6742480707042563,0.730978495212744,0.8558383682390894
mil/mil_results/seg_mil/pyannote_dsmil,f1,0.9031516313552856,109,441,0.8432291936259105,0.9013352112676056,0.5691090701785889,0.6646437893363258,0.21093964765405906,0.43213113638472617,0.6270040723515395,0.7540382453407662,0.8104613066569468,0.8985521951551231
mil/mil_results/seg_mil/pyannote_dsmil,balanced_acc,0.9899356961250304,109,441,0.7307608695652174,0.8067326633917662,0.5950453060470519,0.7120118269815019,0.17105679734161397,0.37061195467132113,0.6270040723515395,0.7540382453407662,0.8104613066569468,0.8985521951551231
mil/mil_results/seg_mil/pyannote_dsmil,youden,0.9899356961250304,109,441,0.7307608695652174,0.8067326633917662,0.5950453060470519,0.7120118269815019,0.17105679734161397,0.37061195467132113,0.6270040723515395,0.7540382453407662,0.8104613066569468,0.8985521951551231
mil/mil_results/seg_mil/pyannote_exp_softmax_pool,f1,0.9437967538833618,109,441,0.8407438549408802,0.9008747961110183,0.5623671795575931,0.6569275884724158,0.1956857444663053,0.4248262263052504,0.6029554903197663,0.734704621961506,0.7909134412344332,0.8879073821499882
mil/mil_results/seg_mil/pyannote_exp_softmax_pool,balanced_acc,0.9923588633537292,109,441,0.7733163751987281,0.8444498381877023,0.5684899945789238,0.6724599499645909,0.1376844095206244,0.33510294482689273,0.6029554903197663,0.734704621961506,0.7909134412344332,0.8879073821499882
mil/mil_results/seg_mil/pyannote_exp_softmax_pool,youden,0.9923588633537292,109,441,0.7733163751987281,0.8444498381877023,0.5684899945789238,0.6724599499645909,0.1376844095206244,0.33510294482689273,0.6029554903197663,0.734704621961506,0.7909134412344332,0.8879073821499882
mil/mil_results/seg_mil/pyannote_gated_attention,f1,0.9110825061798096,109,441,0.8407819346140882,0.8995742358078602,0.5672195656824989,0.662828559379666,0.20427777583873197,0.42175970088080306,0.6267853907559737,0.7534388534541028,0.8078972550479719,0.8962676469237313
mil/mil_results/seg_mil/pyannote_gated_attention,balanced_acc,0.9939910769462584,109,441,0.7385667204638939,0.8180494905385735,0.6057432436803091,0.7230151545897283,0.1890203283921172,0.39809279267124215,0.6267853907559737,0.7534388534541028,0.8078972550479719,0.8962676469237313
mil/mil_results/seg_mil/pyannote_gated_attention,youden,0.9939910769462584,109,441,0.7385667204638939,0.8180494905385735,0.6057432436803091,0.7230151545897283,0.1890203283921172,0.39809279267124215,0.6267853907559737,0.7534388534541028,0.8078972550479719,0.8962676469237313
mil/mil_results/seg_mil/pyannote_gmap,f1,0.5994499325752258,109,441,0.8405557834290401,0.9003445093017511,0.5672300349709725,0.6627103148249172,0.20815679145115154,0.42602194566003276,0.6301435089531681,0.7521376201253906,0.8080770323700546,0.8975479267939247
mil/mil_results/seg_mil/pyannote_gmap,balanced_acc,0.6790210604667664,109,441,0.7289575400946117,0.8062893449264522,0.5972757397761481,0.7028856992836374,0.17186964202186203,0.35976399876910986,0.6301435089531681,0.7521376201253906,0.8080770323700546,0.8975479267939247
mil/mil_results/seg_mil/pyannote_gmap,youden,0.6790210604667664,109,441,0.7289575400946117,0.8062893449264522,0.5972757397761481,0.7028856992836374,0.17186964202186203,0.35976399876910986,0.6301435089531681,0.7521376201253906,0.8080770323700546,0.8975479267939247
mil/mil_results/seg_mil/pyannote_max,f1,0.908891260623932,109,441,0.8383849929478139,0.898552538499211,0.5585231091488214,0.6551417893656851,0.17828788722175423,0.4086611491701629,0.6679260408835151,0.7813232343344939,0.8370311900326809,0.9175821512597869
mil/mil_results/seg_mil/pyannote_max,balanced_acc,0.9948786497116088,109,441,0.7343477812950718,0.8200452223142778,0.6021264484517211,0.7080083743793771,0.17944252611037295,0.37296114032823663,0.6679260408835151,0.7813232343344939,0.8370311900326809,0.9175821512597869
mil/mil_results/seg_mil/pyannote_max,youden,0.9948786497116088,109,441,0.7343477812950718,0.8200452223142778,0.6021264484517211,0.7080083743793771,0.17944252611037295,0.37296114032823663,0.6679260408835151,0.7813232343344939,0.8370311900326809,0.9175821512597869
mil/mil_results/seg_mil/pyannote_mean,f1,0.6624349355697632,109,441,0.8371219032183376,0.8974720417320337,0.5671419115539358,0.6667058313757234,0.19303637764829598,0.42470206460419724,0.52786446575381,0.6730548235953027,0.7301668880091381,0.8551557312188359
mil/mil_results/seg_mil/pyannote_mean,balanced_acc,0.7047938108444214,109,441,0.7628470169677066,0.8379636987074851,0.5355752091641428,0.6468989499107882,0.07331797437553014,0.29019595656618563,0.52786446575381,0.6730548235953027,0.7301668880091381,0.8551557312188359
mil/mil_results/seg_mil/pyannote_mean,youden,0.7047938108444214,109,441,0.7628470169677066,0.8379636987074851,0.5355752091641428,0.6468989499107882,0.07331797437553014,0.29019595656618563,0.52786446575381,0.6730548235953027,0.7301668880091381,0.8551557312188359
mil/mil_results/seg_mil/pyannote_noisy_or,f1,0.0,109,441,0.8304261235001132,0.8912549874642707,0.5,0.5,0.0,0.0,0.24099325996161583,0.37935127774084615,0.5901635639565258,0.7095980668185221
mil/mil_results/seg_mil/pyannote_noisy_or,balanced_acc,0.0,109,441,0.8304261235001132,0.8912549874642707,0.5,0.5,0.0,0.0,0.24099325996161583,0.37935127774084615,0.5901635639565258,0.7095980668185221
mil/mil_results/seg_mil/pyannote_noisy_or,youden,0.0,109,441,0.8304261235001132,0.8912549874642707,0.5,0.5,0.0,0.0,0.24099325996161583,0.37935127774084615,0.5901635639565258,0.7095980668185221
mil/mil_results/seg_mil/pyannote_top_k,f1,0.6890972256660461,109,441,0.8221220673733577,0.8842918217507558,0.5654472650372132,0.6596428350102976,0.16271344799240636,0.37280824560105463,0.5152996427399434,0.6557966295845978,0.7225091689756883,0.8484567404381825
mil/mil_results/seg_mil/pyannote_top_k,balanced_acc,0.7249078750610352,109,441,0.6879969696969697,0.778091016655226,0.5144967936245083,0.6199899924385511,0.02658772428882958,0.21234710751400693,0.5152996427399434,0.6557966295845978,0.7225091689756883,0.8484567404381825
mil/mil_results/seg_mil/pyannote_top_k,youden,0.7249078750610352,109,441,0.6879969696969697,0.778091016655226,0.5144967936245083,0.6199899924385511,0.02658772428882958,0.21234710751400693,0.5152996427399434,0.6557966295845978,0.7225091689756883,0.8484567404381825
mil/mil_results/seg_mil/pyannote_transformer,f1,0.9982774257659912,109,441,0.8415128242997096,0.9009352170241927,0.5521415860658938,0.6447273358638287,0.17612664179653226,0.4124092388064528,0.4891157310255912,0.6501063817437143,0.7184304660471407,0.8422869295508639
mil/mil_results/seg_mil/pyannote_transformer,balanced_acc,0.9986013770103456,109,441,0.8238797880516118,0.8865736538826857,0.5673554785161928,0.6819735665575248,0.16125283872311477,0.41574513400793145,0.4891157310255912,0.6501063817437143,0.7184304660471407,0.8422869295508639
mil/mil_results/seg_mil/pyannote_transformer,youden,0.9986013770103456,109,441,0.8238797880516118,0.8865736538826857,0.5673554785161928,0.6819735665575248,0.16125283872311477,0.41574513400793145,0.4891157310255912,0.6501063817437143,0.7184304660471407,0.8422869295508639
mil/mil_results/seg_mil/usc_sail_attention,f1,0.769548237323761,109,441,0.8388013381369017,0.9003788126183789,0.529669948491879,0.5892695593170433,0.1509211255497649,0.34583450494595347,0.5306944361518279,0.6708079752806018,0.7306183725118625,0.8646728669192227
mil/mil_results/seg_mil/usc_sail_attention,balanced_acc,0.9582694172859192,109,441,0.7201207391592431,0.7970588235294118,0.5509953563877983,0.6431249276710814,0.09293834916084269,0.2605440692291935,0.5306944361518279,0.6708079752806018,0.7306183725118625,0.8646728669192227
mil/mil_results/seg_mil/usc_sail_attention,youden,0.9582694172859192,109,441,0.7201207391592431,0.7970588235294118,0.5509953563877983,0.6431249276710814,0.09293834916084269,0.2605440692291935,0.5306944361518279,0.6708079752806018,0.7306183725118625,0.8646728669192227
mil/mil_results/seg_mil/usc_sail_auto_pool,f1,0.9231972694396972,109,441,0.8390627124020118,0.8987021206641459,0.5227927110185967,0.5832687463908918,0.12670332300895132,0.3325692895542897,0.47388069722732346,0.6150420290866712,0.6983813545948575,0.8298812063949984
mil/mil_results/seg_mil/usc_sail_auto_pool,balanced_acc,0.99290668964386,109,441,0.7730568368211892,0.8385458669354838,0.49812079892614475,0.5900879666351535,-0.00444807744799148,0.19942682655820126,0.47388069722732346,0.6150420290866712,0.6983813545948575,0.8298812063949984
mil/mil_results/seg_mil/usc_sail_auto_pool,youden,0.99290668964386,109,441,0.7730568368211892,0.8385458669354838,0.49812079892614475,0.5900879666351535,-0.00444807744799148,0.19942682655820126,0.47388069722732346,0.6150420290866712,0.6983813545948575,0.8298812063949984
mil/mil_results/seg_mil/usc_sail_dsmil,f1,0.8286710977554321,109,441,0.8405294896273265,0.9015434523358825,0.53208556273304,0.5909922987601512,0.16386316172567628,0.35263527719121507,0.538692999995006,0.6781084155331094,0.7405182313596809,0.8719064158985725
mil/mil_results/seg_mil/usc_sail_dsmil,balanced_acc,0.9463759660720824,109,441,0.8084930675356207,0.8721481543271568,0.5197414865184103,0.6019972262009318,0.052925754029986394,0.2637556925852472,0.538692999995006,0.6781084155331094,0.7405182313596809,0.8719064158985725
mil/mil_results/seg_mil/usc_sail_dsmil,youden,0.9463759660720824,109,441,0.8084930675356207,0.8721481543271568,0.5197414865184103,0.6019972262009318,0.052925754029986394,0.2637556925852472,0.538692999995006,0.6781084155331094,0.7405182313596809,0.8719064158985725
mil/mil_results/seg_mil/usc_sail_exp_softmax_pool,f1,0.9408413171768188,109,441,0.8365353840682789,0.8991874693248938,0.5287298895534489,0.5877708459303176,0.1299638366017044,0.33474485106331586,0.5037406291929616,0.6440695446677814,0.708338175522133,0.8467889175150084
mil/mil_results/seg_mil/usc_sail_exp_softmax_pool,balanced_acc,0.9859160780906676,109,441,0.8101248143695636,0.8713703306551458,0.5215790681477749,0.599035316675713,0.05617493882238526,0.2548712074863133,0.5037406291929616,0.6440695446677814,0.708338175522133,0.8467889175150084
mil/mil_results/seg_mil/usc_sail_exp_softmax_pool,youden,0.9859160780906676,109,441,0.8101248143695636,0.8713703306551458,0.5215790681477749,0.599035316675713,0.05617493882238526,0.2548712074863133,0.5037406291929616,0.6440695446677814,0.708338175522133,0.8467889175150084
mil/mil_results/seg_mil/usc_sail_gated_attention,f1,0.7399177551269531,109,441,0.8388013381369017,0.9003788126183789,0.529669948491879,0.5892695593170433,0.1509211255497649,0.34583450494595347,0.5335027393539126,0.6734185946669551,0.7265175353694432,0.865303491439057
mil/mil_results/seg_mil/usc_sail_gated_attention,balanced_acc,0.9057999849319458,109,441,0.7692185007974482,0.8408133933673646,0.5276341426158023,0.6262552715417095,0.058573232537769394,0.2652991451377957,0.5335027393539126,0.6734185946669551,0.7265175353694432,0.865303491439057
mil/mil_results/seg_mil/usc_sail_gated_attention,youden,0.9057999849319458,109,441,0.7692185007974482,0.8408133933673646,0.5276341426158023,0.6262552715417095,0.058573232537769394,0.2652991451377957,0.5335027393539126,0.6734185946669551,0.7265175353694432,0.865303491439057
mil/mil_results/seg_mil/usc_sail_gmap,f1,0.6756970286369324,109,441,0.8365309233449477,0.8973279748439781,0.5256035263537182,0.5872696573765207,0.11226394994067856,0.3219625826388067,0.542787329140781,0.683891076382668,0.740563981487113,0.871683118958905
mil/mil_results/seg_mil/usc_sail_gmap,balanced_acc,0.8457750082015991,109,441,0.7229072294143346,0.8011501264036687,0.5544748458589747,0.6513076138264182,0.09979651079493033,0.2759740636039121,0.542787329140781,0.683891076382668,0.740563981487113,0.871683118958905
mil/mil_results/seg_mil/usc_sail_gmap,youden,0.8457750082015991,109,441,0.7229072294143346,0.8011501264036687,0.5544748458589747,0.6513076138264182,0.09979651079493033,0.2759740636039121,0.542787329140781,0.683891076382668,0.740563981487113,0.871683118958905
mil/mil_results/seg_mil/usc_sail_max,f1,0.668614387512207,109,441,0.8438774087047182,0.9035767746867901,0.5444623788559593,0.621607897833712,0.18415854218638159,0.4054268588521496,0.6429624370054894,0.7585555198046487,0.8305108081862221,0.9111879891900917
mil/mil_results/seg_mil/usc_sail_max,balanced_acc,0.8731580972671509,109,441,0.6208106381953148,0.7304714940599174,0.5909077050997782,0.6903651707702867,0.15280674855961993,0.32747336831696916,0.6429624370054894,0.7585555198046487,0.8305108081862221,0.9111879891900917
mil/mil_results/seg_mil/usc_sail_max,youden,0.8731580972671509,109,441,0.6208106381953148,0.7304714940599174,0.5909077050997782,0.6903651707702867,0.15280674855961993,0.32747336831696916,0.6429624370054894,0.7585555198046487,0.8305108081862221,0.9111879891900917
mil/mil_results/seg_mil/usc_sail_mean,f1,0.9170047044754028,109,441,0.8390627124020118,0.8987021206641459,0.5227927110185967,0.5832687463908918,0.12670332300895132,0.3325692895542897,0.4397783626921794,0.5701903321707305,0.6772305606461185,0.8084961800550295
mil/mil_results/seg_mil/usc_sail_mean,balanced_acc,0.97678941488266,109,441,0.8268307321651666,0.8911945257940977,0.5293628048452838,0.6001219895529964,0.10294989577253326,0.3032419162234109,0.4397783626921794,0.5701903321707305,0.6772305606461185,0.8084961800550295
mil/mil_results/seg_mil/usc_sail_mean,youden,0.97678941488266,109,441,0.8268307321651666,0.8911945257940977,0.5293628048452838,0.6001219895529964,0.10294989577253326,0.3032419162234109,0.4397783626921794,0.5701903321707305,0.6772305606461185,0.8084961800550295
mil/mil_results/seg_mil/usc_sail_noisy_or,f1,0.0,109,441,0.8304261235001132,0.8912549874642707,0.5,0.5,0.0,0.0,0.24281126461305766,0.37772789021968856,0.5919706613109179,0.7088831483466869
mil/mil_results/seg_mil/usc_sail_noisy_or,balanced_acc,0.0,109,441,0.8304261235001132,0.8912549874642707,0.5,0.5,0.0,0.0,0.24281126461305766,0.37772789021968856,0.5919706613109179,0.7088831483466869
mil/mil_results/seg_mil/usc_sail_noisy_or,youden,0.0,109,441,0.8304261235001132,0.8912549874642707,0.5,0.5,0.0,0.0,0.24281126461305766,0.37772789021968856,0.5919706613109179,0.7088831483466869
mil/mil_results/seg_mil/usc_sail_top_k,f1,0.91551673412323,109,441,0.8390627124020118,0.8987021206641459,0.5227927110185967,0.5832687463908918,0.12670332300895132,0.3325692895542897,0.431817256247767,0.5589907813180058,0.669152241395809,0.807349765845356
mil/mil_results/seg_mil/usc_sail_top_k,balanced_acc,0.9713410139083862,109,441,0.7784137128927265,0.8507118722435624,0.47905576070634676,0.5583011978603082,-0.05224508676196642,0.1448493554944451,0.431817256247767,0.5589907813180058,0.669152241395809,0.807349765845356
mil/mil_results/seg_mil/usc_sail_top_k,youden,0.9713410139083862,109,441,0.7784137128927265,0.8507118722435624,0.47905576070634676,0.5583011978603082,-0.05224508676196642,0.1448493554944451,0.431817256247767,0.5589907813180058,0.669152241395809,0.807349765845356
mil/mil_results/seg_mil/usc_sail_transformer,f1,0.988738179206848,109,441,0.8378690228690229,0.8972525628256838,0.5205494810759117,0.5749651883109452,0.11554688275138546,0.31571871575989124,0.44796436203851936,0.5926653427178585,0.7284245981652518,0.8430797608294438
mil/mil_results/seg_mil/usc_sail_transformer,balanced_acc,0.988738179206848,109,441,0.8378690228690229,0.8972525628256838,0.5205494810759117,0.5749651883109452,0.11554688275138546,0.31571871575989124,0.44796436203851936,0.5926653427178585,0.7284245981652518,0.8430797608294438
mil/mil_results/seg_mil/usc_sail_transformer,youden,0.988738179206848,109,441,0.8378690228690229,0.8972525628256838,0.5205494810759117,0.5749651883109452,0.11554688275138546,0.31571871575989124,0.44796436203851936,0.5926653427178585,0.7284245981652518,0.8430797608294438
mil/mil_results/seg_mil/vbx_attention,f1,0.5498247742652893,109,441,0.8482169287696577,0.9015596246459847,0.5929739991251458,0.6875599927059656,0.2555382455346949,0.4631556600856154,0.7530942478430799,0.83474232301933,0.8908910004789243,0.9437828534462513
mil/mil_results/seg_mil/vbx_attention,balanced_acc,0.78195720911026,109,441,0.7331938882943836,0.801370765823242,0.6792302240230887,0.765042298278962,0.30571702545245627,0.4626391886535079,0.7530942478430799,0.83474232301933,0.8908910004789243,0.9437828534462513
mil/mil_results/seg_mil/vbx_attention,youden,0.78195720911026,109,441,0.7331938882943836,0.801370765823242,0.6792302240230887,0.765042298278962,0.30571702545245627,0.4626391886535079,0.7530942478430799,0.83474232301933,0.8908910004789243,0.9437828534462513
mil/mil_results/seg_mil/vbx_auto_pool,f1,0.5510650277137756,109,441,0.8393313327177593,0.896272714265274,0.5636976085293979,0.6611134028717527,0.19247022412901585,0.4126495353576465,0.736830399416161,0.8141562449814204,0.862827745901955,0.9334767152830994
mil/mil_results/seg_mil/vbx_auto_pool,balanced_acc,0.7462499737739563,109,441,0.7767827380952381,0.8364184402013349,0.6588271338188654,0.7388528671426433,0.28161219145781646,0.43360848433726196,0.736830399416161,0.8141562449814204,0.862827745901955,0.9334767152830994
mil/mil_results/seg_mil/vbx_auto_pool,youden,0.7462499737739563,109,441,0.7767827380952381,0.8364184402013349,0.6588271338188654,0.7388528671426433,0.28161219145781646,0.43360848433726196,0.736830399416161,0.8141562449814204,0.862827745901955,0.9334767152830994
mil/mil_results/seg_mil/vbx_dsmil,f1,0.5845087766647339,109,441,0.8496436613318523,0.9022114562677093,0.6047486265916979,0.7050928239021333,0.2785318049013355,0.48514900056980625,0.7544361940787249,0.831920817048322,0.892318432542241,0.9441539237643916
mil/mil_results/seg_mil/vbx_dsmil,balanced_acc,0.7415509223937988,109,441,0.7794871794871795,0.8393472778112835,0.6613502261171905,0.7489914720957207,0.28367468710274996,0.4542631614364702,0.7544361940787249,0.831920817048322,0.892318432542241,0.9441539237643916
mil/mil_results/seg_mil/vbx_dsmil,youden,0.7415509223937988,109,441,0.7794871794871795,0.8393472778112835,0.6613502261171905,0.7489914720957207,0.28367468710274996,0.4542631614364702,0.7544361940787249,0.831920817048322,0.892318432542241,0.9441539237643916
mil/mil_results/seg_mil/vbx_exp_softmax_pool,f1,0.5499317049980164,109,441,0.8444428434197887,0.8996084337349397,0.5774775378902238,0.6694739233045035,0.22623031075138458,0.43575970305580225,0.7462097156137106,0.8223200553022225,0.874673644215509,0.9381048051994342
mil/mil_results/seg_mil/vbx_exp_softmax_pool,balanced_acc,0.7606033086776733,109,441,0.7631111041311293,0.8274064619465925,0.6643154564318021,0.7489440546394904,0.2839859258837066,0.4420852620567307,0.7462097156137106,0.8223200553022225,0.874673644215509,0.9381048051994342
mil/mil_results/seg_mil/vbx_exp_softmax_pool,youden,0.7606033086776733,109,441,0.7631111041311293,0.8274064619465925,0.6643154564318021,0.7489440546394904,0.2839859258837066,0.4420852620567307,0.7462097156137106,0.8223200553022225,0.874673644215509,0.9381048051994342
mil/mil_results/seg_mil/vbx_gated_attention,f1,0.5684763193130493,109,441,0.8424389746841175,0.8994252873563219,0.5839710789618877,0.680194090596713,0.2296015051415147,0.4407169004711536,0.752691721361076,0.83105683100259,0.8900245172314524,0.9431339396467211
mil/mil_results/seg_mil/vbx_gated_attention,balanced_acc,0.7427353858947754,109,441,0.7772817496120394,0.8396447423986486,0.6656887303341669,0.7537905317483559,0.2916947930947957,0.4542910473828414,0.752691721361076,0.83105683100259,0.8900245172314524,0.9431339396467211
mil/mil_results/seg_mil/vbx_gated_attention,youden,0.7427353858947754,109,441,0.7772817496120394,0.8396447423986486,0.6656887303341669,0.7537905317483559,0.2916947930947957,0.4542910473828414,0.752691721361076,0.83105683100259,0.8900245172314524,0.9431339396467211
mil/mil_results/seg_mil/vbx_gmap,f1,0.5168611407279968,109,441,0.8397152520814061,0.8969297214867272,0.557419094702966,0.6490109637810958,0.18175447225953809,0.40626609079371023,0.738915644948719,0.8227054857942105,0.8758702953890557,0.9366908252681629
mil/mil_results/seg_mil/vbx_gmap,balanced_acc,0.7650919556617737,109,441,0.7460909239348874,0.8157039926323203,0.6671769559392241,0.7548891524498522,0.2821877895067575,0.44929059774882624,0.738915644948719,0.8227054857942105,0.8758702953890557,0.9366908252681629
mil/mil_results/seg_mil/vbx_gmap,youden,0.7650919556617737,109,441,0.7460909239348874,0.8157039926323203,0.6671769559392241,0.7548891524498522,0.2821877895067575,0.44929059774882624,0.738915644948719,0.8227054857942105,0.8758702953890557,0.9366908252681629
mil/mil_results/seg_mil/vbx_max,f1,0.6232457160949707,109,441,0.8276926775197319,0.8860102482551462,0.6111463421069793,0.7052591734099494,0.25243401422707495,0.4480298572383935,0.7605450023050722,0.845747012145971,0.8890696222048657,0.9462741811193012
mil/mil_results/seg_mil/vbx_max,balanced_acc,0.6557454466819763,109,441,0.8311188354989038,0.8867215342796738,0.6535249249834422,0.7440839615488338,0.3174048906893347,0.4965645826447925,0.7605450023050722,0.845747012145971,0.8890696222048657,0.9462741811193012
mil/mil_results/seg_mil/vbx_max,youden,0.6557454466819763,109,441,0.8311188354989038,0.8867215342796738,0.6535249249834422,0.7440839615488338,0.3174048906893347,0.4965645826447925,0.7605450023050722,0.845747012145971,0.8890696222048657,0.9462741811193012
mil/mil_results/seg_mil/vbx_mean,f1,0.5364493131637573,109,441,0.8381703855532782,0.8958097499722382,0.5603458617897141,0.6536852224705751,0.1792779349685325,0.40621534994024305,0.7235327937009993,0.8026901587269862,0.8485825436161685,0.925663059947356
mil/mil_results/seg_mil/vbx_mean,balanced_acc,0.7431938648223877,109,441,0.7761144112214846,0.8338762214983714,0.6543625043847718,0.7294768635715493,0.27758449532041674,0.41496344563745435,0.7235327937009993,0.8026901587269862,0.8485825436161685,0.925663059947356
mil/mil_results/seg_mil/vbx_mean,youden,0.7431938648223877,109,441,0.7761144112214846,0.8338762214983714,0.6543625043847718,0.7294768635715493,0.27758449532041674,0.41496344563745435,0.7235327937009993,0.8026901587269862,0.8485825436161685,0.925663059947356
mil/mil_results/seg_mil/vbx_noisy_or,f1,0.0,109,441,0.8304261235001132,0.8912549874642707,0.5,0.5,0.0,0.0,0.2956940002207887,0.4346052958390554,0.611211251902931,0.7338134382068785
mil/mil_results/seg_mil/vbx_noisy_or,balanced_acc,0.6646643877029419,109,441,0.7405130195403825,0.830192317019935,0.4154695577689847,0.49223220453274563,-0.19758933193480827,-0.021560484981645582,0.2956940002207887,0.4346052958390554,0.611211251902931,0.7338134382068785
mil/mil_results/seg_mil/vbx_noisy_or,youden,0.6646643877029419,109,441,0.7405130195403825,0.830192317019935,0.4154695577689847,0.49223220453274563,-0.19758933193480827,-0.021560484981645582,0.2956940002207887,0.4346052958390554,0.611211251902931,0.7338134382068785
mil/mil_results/seg_mil/vbx_top_k,f1,0.5658292770385742,109,441,0.8359454510613835,0.8939718493661447,0.5619441127514836,0.6569064765411,0.1771439508201735,0.3959114113565083,0.7329193855339566,0.8101309412820151,0.8626185330554159,0.9318623778872795
mil/mil_results/seg_mil/vbx_top_k,balanced_acc,0.7486199140548706,109,441,0.7588368998780353,0.8212588613873364,0.6481673188398132,0.7293532359409408,0.2648454244900328,0.41127006801622273,0.7329193855339566,0.8101309412820151,0.8626185330554159,0.9318623778872795
mil/mil_results/seg_mil/vbx_top_k,youden,0.7486199140548706,109,441,0.7588368998780353,0.8212588613873364,0.6481673188398132,0.7293532359409408,0.2648454244900328,0.41127006801622273,0.7329193855339566,0.8101309412820151,0.8626185330554159,0.9318623778872795
mil/mil_results/seg_mil/vbx_transformer,f1,0.532322108745575,109,441,0.8375253062193923,0.8984393500507443,0.5449739773806622,0.6374982827271544,0.1563435563740696,0.3925898386333682,0.6810700031825616,0.7805765095012707,0.8313833344106242,0.9119227753132633
mil/mil_results/seg_mil/vbx_transformer,balanced_acc,0.7703821659088135,109,441,0.6374954140461215,0.7377067395264117,0.6222303631394764,0.7063990493071222,0.20434214988272337,0.36111108671843023,0.6810700031825616,0.7805765095012707,0.8313833344106242,0.9119227753132633
