audio_path,face_intensity_std_mean,face_intensity_std_std,face_intensity_std_max,face_intensity_std_p95,mouth_intensity_std_mean,mouth_intensity_std_std,mouth_intensity_std_max,mouth_intensity_std_p95,face_motion_energy_mean,face_motion_energy_std,face_motion_energy_max,face_motion_energy_p95,mouth_region_motion_energy_mean,mouth_region_motion_energy_std,mouth_region_motion_energy_max,mouth_region_motion_energy_p95,n_mouth_frames,track_n_frames,mouth_extraction_rate,mouth_motion_variance,face_motion_log_max,mouth_extraction_failed
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-generalsocialcommunicationinteraction_run-01_audio.wav,38.67777080782616,2.9514324448327267,45.81927636362303,42.99775312913919,40.31945448347543,4.805323742123347,49.53373973774519,46.22719921629364,7.981242580931316,3.667796248213633,19.85438346862793,14.923328781127926,8.296646192092304,4.457303208799503,25.239316940307617,17.44177322387695,129,385,1.0,19.86755189517434,3.037564164451333,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-motorplay_run-03_audio.wav,40.72576010493837,2.8540018279161163,51.5687692066445,44.41923548834449,39.36024837550286,3.7327570974108055,57.11713404878351,44.99915613487272,10.58837706467201,5.696491674971238,28.37120246887207,20.917247962951656,12.192266266921472,6.798565228119609,29.34214782714844,26.53183784484863,58,173,1.0,46.22048916099703,3.380014686451828,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-motorplay_run-04_audio.wav,29.46460115034718,5.12483374097345,44.91859381245403,38.85569498813499,29.25446218016674,5.3845613936029855,40.83418804533419,36.53912985376084,8.530329268319266,3.987053317725106,17.02951431274414,14.77025814056396,9.336782680238995,4.649068552302755,20.75587654113769,18.744417953491205,35,103,1.0,21.613838404010437,2.892010099123288,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-generalsocialcommunicationinteraction_run-03_audio.wav,48.02503006006887,3.850712784352601,53.05075071091326,50.94937057290819,44.63585751488192,5.30895164849936,50.91599452774143,48.905448019172745,9.789890215460176,7.794616738685167,72.19292449951172,18.89733085632324,11.239321014522451,7.18875017790574,56.32879257202149,22.475801849365222,113,337,1.0,51.67812912033981,4.293098756452666,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-dailyroutine_run-01_audio.wav,33.530452862105825,2.72062649121903,42.37678407658565,39.27532503366223,31.43612016517046,5.582442444382987,43.12166444058667,40.80843470227907,7.200477166609331,4.844947624353078,24.66243553161621,19.59494323730469,11.140304125748672,8.784204498019465,50.941505432128906,29.830876159667977,77,230,1.0,77.1622486630254,3.245028270178865,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-motorplay_run-05_audio.wav,44.47898117135341,4.356088389032191,54.5243321708409,52.56409933748978,42.54312825957431,3.017414951338972,49.46942976835763,47.436566230240274,10.895256403015882,5.562267212826473,21.68109893798828,18.93901824951172,11.626022670327163,6.009244461186808,24.17280960083008,21.18215751647949,41,123,1.0,36.11101899430432,3.1215319317416124,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-dailyroutine_run-02_audio.wav,40.28780013089224,2.2469166830174343,49.78853692564071,43.28740134541128,36.935105976242895,3.535955406295711,56.95569829782063,41.52609892827302,8.262301685175764,5.121960537635824,39.65473175048828,17.497352600097635,9.986499255184734,7.299312804442605,58.82905960083008,23.53504333496092,545,1635,1.0,53.279967417099776,3.70511523144564,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-motorplay_run-06_audio.wav,43.74612076379376,4.203216705608049,49.33745418447983,48.52460587476741,40.76591526314968,5.920890722584124,51.37107325558667,48.2929173333584,11.480681467056275,5.752649456924063,31.95854949951172,22.011534786224352,12.88247866630554,8.614601663142956,47.514156341552734,26.29914560317989,50,148,1.0,74.21136181462539,3.4952506961697307,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-motorplay_run-07_audio.wav,30.939824201330843,3.790745087144386,38.56802973466779,38.0148322546196,29.904865078037123,3.8535454814236343,40.8882458678277,37.83117060465764,9.983483780635876,4.169669329038102,19.15473175048828,17.528276443481445,13.170186881268965,5.331622502797624,25.628738403320312,23.513247299194337,89,266,1.0,28.426198512338008,3.003439087152268,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-socialroutine_run-01_audio.wav,33.861427471986616,2.884449108373193,40.24204865524313,38.19985781238316,36.278562549215685,3.5543552928267603,42.76514045630931,40.60781929725991,8.443193388920204,4.271638609086511,23.45030403137207,15.002278804779053,7.284224753286324,3.30951744911346,15.436431884765623,13.915597915649414,51,152,1.0,10.952905745986463,3.1966426506645127,0
